Exports,2008,Cook Islands,11336
Exports,2008,Costa Rica,31926
Exports,2008,Cote d'Ivoire,17612
Exports,2008,Croatia,6302
Exports,2008,Cuba,11685
Exports,2008,Cyprus,12611
Exports,2008,Czech Republic,110969
Exports,2008,Democratic Republic of the Congo,1681
Exports,2008,Denmark,177284
Exports,2008,Djibouti,4826
Exports,2008,Dominica,296
Exports,2008,Dominican Republic,7887
Exports,2008,East Timor,33071
Exports,2008,Ecuador,12260
Exports,2008,Egypt,309502
Exports,2008,El Salvador,35797
Exports,2008,Equatorial Guinea,304
Exports,2008,Eritrea,693
Exports,2008,Estonia,15633
Exports,2008,Ethiopia,2238
Exports,2008,Falkland Islands,496
Exports,2008,Federated States of Micronesia,7287
Exports,2008,Fiji,379774
Exports,2008,Finland,1138485
Exports,2008,France,1500469
Exports,2008,French Antilles,5125
Exports,2008,French Guiana,962
Exports,2008,French Polynesia,79783
Exports,2008,FYR Macedonia,2257
Exports,2008,Gabon,1562
Exports,2008,Gambia,42
Exports,2008,Georgia,13329
Exports,2008,Germany,1450153
Exports,2008,Ghana,141957
Exports,2008,Gibraltar,2102
Exports,2008,Greece,108221
Exports,2008,Grenada,258
Exports,2008,Guam,12327
Exports,2008,Guatemala,42714
Exports,2008,Guinea,43781
Exports,2008,Guinea-Bissau,149
Exports,2008,Guyana,2398
Exports,2008,Haiti,3112
Exports,2008,Honduras,11297
Exports,2008,Hong Kong (SAR of China),2838421
Exports,2008,Hungary,14870
Exports,2008,Iceland,5246
Exports,2008,India,9328011
Exports,2008,Indonesia,3956704
Exports,2008,International Waters,106408
Exports,2008,Iran,164064
Exports,2008,Iraq,94024
Exports,2008,Ireland,241313
Exports,2008,Israel,253958
Exports,2008,Italy,1456462
Exports,2008,Jamaica,30373
Exports,2008,Japan,34966738
Exports,2008,Jordan,67963
Exports,2008,Kazakhstan,20904
Exports,2008,Kenya,49094
Exports,2008,Kiribati,26558
Exports,2008,Kuwait,576537
Exports,2008,Kyrgyzstan,2581
Exports,2008,Laos,21191
Exports,2008,Latvia,11154
Exports,2008,Lebanon,22522
Exports,2008,Lesotho,11
Exports,2008,Liberia,1561
Exports,2008,Libya,28523
Exports,2008,Lithuania,6867
Exports,2008,Luxembourg,1774
Exports,2008,Macau (SAR of China),59506
Exports,2008,Madagascar,8446
Exports,2008,Malawi,968
